disposition_score,ntl_fpflag,se_fpflag,co_fpflag,ec_fpflag,koi_period,koi_depth,koi_prad,koi_eqtemp,koi_stefftemp,koi_srad,koi_slogg,koi_kepmag,exoplanet_archive_disposition
0.5244034826486877,0,0,0,0,403.4540266383414,14983.75176413,6.250362650140001,2075.41357860453,6030.629848367816,4.274767765809999,3.826724778927811,11.106183926370118,CONFIRMED
0.534623929192028,0,0,0,0,8.761454920293366,18049.294716480465,14.364921837868417,1180.76067693793,6419.286375749547,1.1844123892759757,4.839059471142627,13.829137513472492,FALSE POSITIVE
0.6547042216196945,0,0,0,0,93.81054514615398,1042.855571942082,12.357327469257786,2226.6125176711275,3451.5882751662366,2.5506884414786555,4.501721859229897,11.286107519126045,CANDIDATE
0.7734731013632355,0,0,1,0,327.6251984078566,10506.025247477755,8.715468899444923,1275.8672713722383,6401.8724919487195,8.835969964020808,4.796608436512796,12.018135510817595,CANDIDATE
0.8827169252466498,0,0,0,0,188.1917942280795,705.0668102233581,5.0088050450322825,1920.0594918629845,5984.237667630204,3.672414270165654,4.934721645846841,14.691811044931278,CONFIRMED
0.539364209863931,0,0,0,0,491.2500842050229,9394.770423235956,7.569589577115125,2332.588216468791,7987.809857006152,6.243471320089323,3.688461465664395,8.667394737689229,CONFIRMED
0.9985377137919044,0,0,0,0,332.86969392280787,17711.392440483163,11.964512105379542,1689.8261408992696,7519.661378486412,6.693059621239629,3.6448808454034185,12.24268279029364,CONFIRMED
0.6457752797914862,0,1,0,0,478.29617991023866,7263.725815085178,7.209838330562293,1664.5604123050175,4296.510027053927,7.840109823918789,4.705111739884454,9.71696219736978,FALSE POSITIVE
0.6957265411303127,0,0,1,0,101.12251758207401,18652.38590055883,4.533459741412367,355.87954332833993,4442.972427472779,1.9097202994317466,4.799189088641255,10.718447563966098,CANDIDATE
0.5505576641704353,1,0,0,0,432.046535543454,12630.639009429658,2.594316153165152,1291.267054437361,4757.043251420613,3.1176500326829113,4.375642131316979,13.155430597138194,CANDIDATE
0.21515194794541162,0,0,0,0,161.01547675470505,18686.399108670477,17.631408676818435,1682.753744352319,4252.653082080241,4.538529780435987,4.049000821625781,8.217827298694786,CONFIRMED
0.8768090792722099,0,0,0,0,494.7876217147845,15155.474176979767,8.97416562231254,1439.744394432589,7600.49239767927,3.711926506258908,4.478944454112836,12.750600791785303,FALSE POSITIVE
0.8473687794184867,0,0,0,0,79.26549170053707,2113.5315746428078,12.616603938335722,2712.267800546434,9961.011254401894,9.83076180531093,3.958496108888686,10.267537915629998,FALSE POSITIVE
0.6437344885763573,0,0,0,0,258.4117395097441,4661.469782875408,9.961084114395064,2728.9388331465193,7564.758383611556,8.365913951815754,3.8575785382302024,13.355874886464576,CONFIRMED
0.7133981434449743,0,0,0,0,396.5258446516424,7913.700568940949,17.48956041165188,2483.560403707409,7246.7708233390385,4.848898870742812,4.232217814290898,9.132650815304434,CONFIRMED
0.8031878435408198,0,0,0,0,216.60491906171592,3443.6322961409164,11.074616593229752,1188.364418582048,5869.495533457507,8.804759398256033,3.8242307414095693,13.886492830529429,CONFIRMED
0.3874908286226914,0,0,1,0,234.30798806372954,9923.486515294377,9.771393933597532,2180.1675398938496,5188.061812018325,3.5417641810746385,4.225555412472759,13.165117758103825,CONFIRMED
0.594189464530741,1,0,1,0,493.18471985511763,9453.794706244738,18.514639511307738,1246.3365371018683,9377.516298345354,7.87970040651362,4.934909758195358,15.76993466304281,CANDIDATE
0.8588529359243654,0,1,0,0,212.9414210754261,19127.371000646257,14.477885042093483,774.5214370297012,9783.013118995072,2.3143884212538914,4.759676053426086,15.289882906065184,CANDIDATE
0.44914211536615006,0,0,0,0,302.23401424923225,8702.871263774756,2.497533174733089,1094.4176662975567,6477.4332291140945,7.745988247741023,4.912446379250033,10.266422905597619,CONFIRMED
0.7587115864333258,1,0,0,0,27.742560507237776,15723.254745545557,3.8007778855772365,305.7974365280529,5031.403468545902,4.618888691637711,4.709493462271038,8.218532581803496,CANDIDATE
0.4286836390753189,0,0,0,0,421.18393506502485,18841.11536978702,15.806320399907005,1062.1547761134768,8390.855453688373,1.1642432778231993,4.032126403919415,13.242948488894061,CONFIRMED
0.7932859964867053,1,0,0,0,324.259940465282,17545.92717793101,16.7662710272451,1436.1524300573976,3927.197536068149,2.8052983001002647,4.7180678578273385,12.82309911203738,CONFIRMED
0.6928717035405032,0,0,0,0,202.30804137997535,4212.919109006257,11.04025933307884,2870.894594864407,8359.11766350577,4.08251877783329,4.884373615329821,8.219430150131569,CONFIRMED
0.37697363681889806,0,0,0,0,8.576685207282615,9945.796390358208,11.222767988972793,1008.8907000369122,8732.63862017937,7.5179998254779274,4.920553681755582,8.981420233620742,CANDIDATE
0.9329478708914343,0,1,0,0,296.0385758864552,6987.408656803718,12.749079368173456,2717.1152636960096,3874.3276123901715,0.8225288758364135,4.524796776027496,12.677613636287884,CANDIDATE
0.5530816846403902,0,0,0,0,6.822585327839015,8027.18096798745,8.950580753367998,763.6889998881414,9838.030281575946,6.629515251417132,3.8170499657226697,15.294618112347935,CONFIRMED
0.5379495125971238,1,0,0,0,1.1012051475544453,7248.096183602737,13.699922732632908,653.8098035018232,9898.58603271935,7.1885350452351515,3.559593730047036,15.252002212107255,CANDIDATE
0.7401138394461886,0,0,0,0,308.24123179360265,16535.86624299133,2.437080774058389,1605.0868236532783,9557.036355291459,6.573821562264939,3.7208003422402336,9.2118804368966,CANDIDATE
0.9297274698857431,0,0,0,0,94.91402513360985,9070.174149692826,19.23720107463751,2050.282970962477,6472.24366584385,7.630629417858801,4.948320376840918,11.076591571241996,CONFIRMED
0.49683563620432053,0,0,1,0,96.3478310841886,10497.701928281529,15.078050028759957,228.56352732661614,4722.518995937799,1.8638692986260992,4.193145236289154,8.345622914817392,CANDIDATE
0.7123359699695943,0,1,0,0,326.8091471334555,19649.824773089138,12.734131818977437,741.0910086369284,7074.0649661733905,5.91232321512407,4.782479022248086,11.754174770903433,CONFIRMED
0.7857633000661145,0,1,0,1,27.32174537571745,1246.586480220753,6.531544523086769,1421.4826328538177,5939.53686930005,9.417334977318411,4.197566230337436,14.024667677385645,CONFIRMED
0.8386211214526288,0,0,0,0,157.0460779565409,9784.754913825438,3.4708231028975645,1059.9125743512263,4441.640513020379,6.1467642710649235,4.491226375189759,14.319781690924891,FALSE POSITIVE
0.735288311055445,0,0,0,0,75.14123511993853,15492.531053575016,8.364056387430209,2166.6011301101335,5965.7348673249335,6.152229834834235,3.5362111656835005,11.991915732772583,FALSE POSITIVE
0.6265944321833354,0,0,0,0,290.2980967133687,3065.6810658551194,13.333061789308951,1582.3657285198187,7647.228849743134,7.390752456921363,3.87479741407905,8.766957397665747,FALSE POSITIVE
0.534481955870256,0,0,0,0,331.0516947863342,12250.05531256474,12.784081945435284,565.0414062513106,3496.3931755019375,3.3987218980460048,4.154403920063884,11.050911801452532,CONFIRMED
0.7172287766092749,0,0,0,0,360.70735887272224,4827.322351712612,7.838030754791759,2693.9496000137624,5333.926010122115,7.034711423083252,4.445946570731245,15.456815679794914,CONFIRMED
0.48557219760287856,0,0,0,0,127.98799285082343,17354.712058830122,12.381741958512656,949.4264589017426,3124.564230089776,9.17071494980083,3.757281782079768,9.836900452157717,CANDIDATE
0.11572990330107845,0,0,0,0,45.080250942473704,6575.638324731582,16.330841422680688,2220.2802159968282,8246.46853823173,0.20786518295089565,4.646827196405735,10.558035599301812,CANDIDATE
0.7873119608315335,0,0,0,0,39.802486642477966,6614.803197173145,0.8178100150508592,2361.7557594056884,7484.838873316906,8.714119106977767,4.046607059204356,13.974617403704567,CONFIRMED
0.880786968217239,0,0,0,0,213.36269845113654,11983.967876431976,9.17723464422643,2893.157330742696,3438.704942913761,2.2643214794627053,4.726152903850827,13.868646311087506,CANDIDATE
0.22741351289163225,0,1,0,0,472.94928232682616,3712.080016992179,15.243538000795782,1545.671652919894,9753.162917213775,4.613640409633715,3.646953635592601,15.29761830419946,CONFIRMED
0.4980538590580124,0,0,0,0,109.2556526063888,5733.528346116068,11.05904606812853,1885.9229948468533,3158.3508998897046,8.538243229431115,4.519634881523558,11.104949525763004,FALSE POSITIVE
0.8238308522010395,0,0,0,0,128.74242987010388,8361.80540988226,13.134078932202678,1071.1412510906478,7129.72452533262,8.256730061820628,3.9399924998097653,12.116789790994329,CONFIRMED
1.0,0,0,0,0,50.893956651876536,7105.075369645202,10.478524934325238,2066.719950894993,8434.572232593391,8.930082033447954,4.693074761183927,11.739139689763821,CANDIDATE
0.7041587415350815,0,0,0,1,302.98235181001814,10521.30049921137,19.839928530241526,1443.8121090123273,8515.274191313061,9.410126247062008,4.103255640563616,15.422017368179624,CONFIRMED
0.5543994117541731,0,0,0,0,340.09650053661386,12012.820874175877,1.376044268834053,1369.1918577008246,3239.9959491524264,4.526853872040411,4.498024448395349,14.15464471059708,CANDIDATE
0.663420711779032,0,0,0,0,321.6441384762996,11355.015702315783,9.973582988915833,2580.8558344367057,9344.905928483075,6.598001726929969,4.90145790295471,14.651534238670786,CANDIDATE
0.9749752838296369,0,0,0,0,430.63455640086823,13100.657824239048,2.100906017555998,245.48964614619712,9429.161703489855,3.9657365612084563,3.5309399480206465,9.064786150635287,CONFIRMED
0.5708071641750929,1,0,1,0,243.46970459552284,6189.602856326013,3.447775573637337,2657.6910407124187,6929.732612080608,3.572095503172442,3.5166751735015604,14.334773542945278,FALSE POSITIVE
0.5401615986699493,0,0,0,0,67.66129186314869,2572.2032317428097,7.845855503239758,2571.002529702815,6374.582392210023,4.372794564916928,4.6554188782650705,11.463830128459975,CANDIDATE
0.6034512955635934,0,0,0,0,145.05786278685412,15228.110451549988,3.3641398025596,1568.4621353291884,3314.0722414381985,7.456453734348493,4.469589577262117,8.186709462645176,FALSE POSITIVE
0.5093342783482575,1,0,0,0,331.3837717239652,17023.068633482108,19.284637169346023,1521.588277196322,6933.678997569081,5.0642633967013735,3.939469580756649,8.480706821946278,FALSE POSITIVE
0.7245340631989591,0,0,0,0,306.75442588390916,5177.274332837524,18.951758601485633,1149.2413673029216,5865.653572391615,8.159190777038587,4.241595054161394,13.423263517878755,CANDIDATE
1.0,0,0,0,0,265.73606330660976,8171.484525352494,6.921360030545895,2983.10399587703,8409.644851860592,7.477662924241943,3.562903498398303,10.976099529167758,FALSE POSITIVE
0.7646158546232058,0,0,0,0,341.6407271349992,9996.455878422928,12.903029927142287,422.39106498613955,5827.184968202615,0.30273676513155334,3.788668408041861,14.944924585787843,CONFIRMED
0.6495292995747425,0,0,0,0,318.876729761463,10689.870512921081,10.814940415697587,1811.6241833229603,7785.065833272968,6.339357755351,4.136744561790751,13.87418507100693,CONFIRMED
0.6416377462168912,1,0,0,0,440.7217822877434,13206.828913198655,16.36706351616064,2076.8766113260094,3709.8570236627156,4.422054120755051,4.751066624332223,8.173440093335694,CONFIRMED
0.3873618382606685,1,1,0,1,293.2151805504092,879.9845054386608,12.66067851339376,2809.557023829139,3930.6658953617684,4.620626992596302,4.219500774290127,13.495106494688017,CONFIRMED
0.8766219554294318,0,0,0,0,389.41137867092795,14443.46780054364,0.30497335346407345,2362.5901408846084,3977.9713345441082,8.201893233311958,4.379543756788968,9.53881978185885,CONFIRMED
0.6844325605974395,0,0,0,1,124.7292244052507,1286.321589239235,15.334535396511855,1967.1568881534859,3318.6784985982044,5.5213190622383,4.81063068799067,11.380660549631298,CONFIRMED
